0, 0, 0, 0, 0, 0, 0
0, 1, 23, 8, 0, 0, 0
0, 2, 0, 0, 0, 24, 0
0, 3, 0, 0, 8, 0, 0
0, 4, 0, 0, 0, 0, 0
0, 5, 23, 16, 0, 23, 23
0, 6, 64, 0, 69, 31, 0
0, 7, 0, 0, 0, 0, 0
0, 8, 0, 0, 0, 0, 0
0, 9, 23, 16, 0, 0, 0
0, 10, 31, 0, 0, 0, 32
0, 11, 0, 0, 0, 0, 0
0, 12, 0, 0, 0, 0, 0
0, 13, 0, 0, 0, 0, 0
0, 14, 0, 0, 0, 0, 0
0, 15, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0
1, 1, 23, 16, 0, 0, 0
1, 2, 46, 0, 0, 32, 0
1, 3, 0, 0, 0, 0, 0
1, 4, 0, 0, 0, 0, 0
1, 5, 23, 8, 0, 46, 23
1, 6, 72, 0, 92, 46, 46
1, 7, 0, 0, 0, 0, 0
1, 8, 0, 0, 0, 0, 0
1, 9, 46, 16, 0, 0, 0
1, 10, 46, 0, 0, 0, 32
1, 11, 0, 0, 0, 0, 0
1, 12, 0, 0, 0, 0, 0
1, 13, 0, 0, 0, 0, 0
1, 14, 0, 0, 0, 0, 0
1, 15, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0
2, 1, 46, 16, 0, 0, 0
2, 2, 46, 0, 0, 32, 0
2, 3, 0, 0, 0, 0, 0
2, 4, 0, 0, 0, 0, 0
2, 5, 46, 16, 0, 23, 46
2, 6, 64, 0, 115, 46, 46
2, 7, 0, 0, 0, 0, 0
2, 8, 0, 0, 0, 0, 0
2, 9, 23, 8, 0, 0, 0
2, 10, 46, 0, 0, 0, 16
2, 11, 0, 0, 0, 0, 0
2, 12, 0, 0, 0, 0, 0
2, 13, 0, 0, 0, 0, 0
2, 14, 0, 0, 0, 0, 0
2, 15, 0, 0, 0, 0, 0
3, 0, 0, 0, 0, 0, 0
3, 1, 46, 16, 0, 0, 0
3, 2, 46, 0, 0, 24, 0
3, 3, 0, 0, 0, 0, 0
3, 4, 0, 0, 0, 0, 0
3, 5, 46, 16, 0, 46, 46
3, 6, 72, 0, 138, 23, 46
3, 7, 0, 0, 0, 0, 0
3, 8, 0, 0, 0, 0, 0
3, 9, 46, 16, 0, 0, 0
3, 10, 23, 0, 0, 0, 32
3, 11, 0, 0, 0, 0, 0
3, 12, 0, 0, 0, 0, 0
3, 13, 0, 0, 0, 0, 0
3, 14, 0, 0, 0, 0, 0
3, 15, 0, 0, 0, 0, 0
4, 0, 0, 0, 0, 0, 0
4, 1, 46, 8, 0, 0, 0
4, 2, 23, 0, 0, 24, 0
4, 3, 0, 0, 0, 0, 0
4, 4, 0, 0, 0, 0, 0
4, 5, 46, 16, 0, 46, 46
4, 6, 72, 0, 138, 46, 23
4, 7, 0, 0, 0, 0, 0
4, 8, 0, 0, 0, 0, 0
4, 9, 46, 16, 0, 0, 0
4, 10, 46, 0, 0, 0, 32
4, 11, 0, 0, 0, 0, 0
4, 12, 0, 0, 0, 0, 0
4, 13, 0, 0, 0, 0, 0
4, 14, 0, 0, 0, 0, 0
4, 15, 0, 0, 0, 0, 0
5, 0, 0, 0, 0, 0, 0
5, 1, 23, 16, 0, 0, 0
5, 2, 46, 0, 0, 32, 0
5, 3, 0, 0, 0, 0, 0
5, 4, 0, 0, 0, 0, 0
5, 5, 23, 8, 0, 46, 23
5, 6, 64, 0, 92, 46, 46
5, 7, 0, 0, 0, 0, 0
5, 8, 0, 0, 0, 0, 0
5, 9, 46, 8, 0, 0, 0
5, 10, 46, 0, 0, 0, 24
5, 11, 0, 0, 0, 0, 0
5, 12, 0, 0, 0, 0, 0
5, 13, 0, 0, 0, 0, 0
5, 14, 0, 0, 0, 0, 0
5, 15, 0, 0, 0, 0, 0
6, 0, 0, 0, 0, 0, 0
6, 1, 46, 16, 0, 0, 0
6, 2, 46, 0, 0, 32, 0
6, 3, 0, 0, 0, 0, 0
6, 4, 0, 0, 0, 0, 0
6, 5, 46, 16, 0, 23, 46
6, 6, 72, 0, 115, 46, 46
6, 7, 0, 0, 0, 0, 0
6, 8, 0, 0, 0, 0, 0
6, 9, 23, 16, 0, 0, 0
6, 10, 46, 0, 0, 0, 24
6, 11, 0, 0, 0, 0, 0
6, 12, 0, 0, 0, 0, 0
6, 13, 0, 0, 0, 0, 0
6, 14, 0, 0, 0, 0, 0
6, 15, 0, 0, 0, 0, 0
7, 0, 0, 0, 0, 0, 0
7, 1, 46, 16, 0, 0, 0
7, 2, 23, 0, 0, 24, 0
7, 3, 0, 0, 0, 0, 0
7, 4, 0, 0, 0, 0, 0
7, 5, 46, 16, 0, 46, 46
7, 6, 72, 0, 138, 23, 23
7, 7, 0, 0, 0, 0, 0
7, 8, 0, 0, 0, 0, 0
7, 9, 46, 16, 0, 0, 0
7, 10, 23, 0, 0, 0, 32
7, 11, 0, 0, 0, 0, 0
7, 12, 0, 0, 0, 0, 0
7, 13, 0, 0, 0, 0, 0
7, 14, 0, 0, 0, 0, 0
7, 15, 0, 0, 0, 0, 0
8, 0, 0, 0, 0, 0, 0
8, 1, 23, 8, 0, 0, 0
8, 2, 46, 0, 0, 24, 0
8, 3, 0, 0, 0, 0, 0
8, 4, 0, 0, 0, 0, 0
8, 5, 46, 8, 0, 46, 23
8, 6, 64, 0, 115, 46, 46
8, 7, 0, 0, 0, 0, 0
8, 8, 0, 0, 0, 0, 0
8, 9, 46, 16, 0, 0, 0
8, 10, 46, 0, 0, 0, 32
8, 11, 0, 0, 0, 0, 0
8, 12, 0, 0, 0, 0, 0
8, 13, 0, 0, 0, 0, 0
8, 14, 0, 0, 0, 0, 0
8, 15, 0, 0, 0, 0, 0
9, 0, 0, 0, 0, 0, 0
9, 1, 46, 16, 0, 0, 0
9, 2, 46, 0, 0, 32, 0
9, 3, 0, 0, 0, 0, 0
9, 4, 0, 0, 0, 0, 0
9, 5, 23, 16, 0, 23, 46
9, 6, 72, 0, 92, 46, 46
9, 7, 0, 0, 0, 0, 0
9, 8, 0, 0, 0, 0, 0
9, 9, 23, 8, 0, 0, 0
9, 10, 46, 0, 0, 0, 24
9, 11, 0, 0, 0, 0, 0
9, 12, 0, 0, 0, 0, 0
9, 13, 0, 0, 0, 0, 0
9, 14, 0, 0, 0, 0, 0
9, 15, 0, 0, 0, 0, 0
10, 0, 110, 0, 0, 0, 0
10, 1, 23, 8, 33, 0, 0
10, 2, 23, 0, 22, 16, 0
10, 3, 0, 0, 11, 0, 0
10, 4, 0, 0, 0, 0, 82
10, 5, 23, 8, 33, 23, 23
10, 6, 32, 0, 91, 23, 23
10, 7, 0, 0, 11, 0, 0
10, 8, 0, 0, 0, 0, 54
10, 9, 23, 8, 33, 0, 0
10, 10, 23, 0, 22, 0, 16
10, 11, 0, 0, 11, 0, 0
10, 12, 0, 0, 0, 0, 38
10, 13, 0, 0, 33, 0, 0
10, 14, 0, 0, 22, 0, 0
10, 15, 0, 0, 11, 0, 0
11, 0, 66, 0, 0, 0, 0
11, 1, 46, 8, 0, 0, 0
11, 2, 23, 0, 0, 16, 0
11, 3, 0, 0, 0, 0, 0
11, 4, 0, 0, 0, 0, 50
11, 5, 46, 16, 0, 46, 46
11, 6, 64, 0, 138, 23, 23
11, 7, 0, 0, 0, 0, 0
11, 8, 0, 0, 0, 0, 34
11, 9, 46, 16, 0, 0, 0
11, 10, 23, 0, 0, 0, 24
11, 11, 0, 0, 0, 0, 0
11, 12, 0, 0, 0, 0, 6
11, 13, 0, 0, 0, 0, 0
11, 14, 0, 0, 0, 0, 0
11, 15, 0, 0, 0, 0, 0
12, 0, 0, 0, 0, 0, 0
12, 1, 23, 16, 0, 0, 0
12, 2, 46, 0, 0, 32, 0
12, 3, 0, 0, 0, 0, 0
12, 4, 0, 0, 0, 0, 0
12, 5, 23, 8, 0, 46, 23
12, 6, 72, 0, 92, 46, 46
12, 7, 0, 0, 0, 0, 0
12, 8, 0, 0, 0, 0, 0
12, 9, 46, 16, 0, 0, 0
12, 10, 46, 0, 0, 0, 32
12, 11, 0, 0, 0, 0, 0
12, 12, 0, 0, 0, 0, 0
12, 13, 0, 0, 0, 0, 0
12, 14, 0, 0, 0, 0, 0
12, 15, 0, 0, 0, 0, 0
13, 0, 0, 0, 0, 0, 0
13, 1, 46, 16, 0, 0, 0
13, 2, 46, 0, 0, 32, 0
13, 3, 0, 0, 0, 0, 0
13, 4, 0, 0, 0, 0, 0
13, 5, 46, 16, 0, 23, 46
13, 6, 64, 0, 115, 46, 46
13, 7, 0, 0, 0, 0, 0
13, 8, 0, 0, 0, 0, 0
13, 9, 23, 8, 0, 0, 0
13, 10, 46, 0, 0, 0, 16
13, 11, 0, 0, 0, 0, 0
13, 12, 0, 0, 0, 0, 0
13, 13, 0, 0, 0, 0, 0
13, 14, 0, 0, 0, 0, 0
13, 15, 0, 0, 0, 0, 0
14, 0, 0, 0, 0, 0, 0
14, 1, 46, 16, 0, 0, 0
14, 2, 46, 0, 0, 24, 0
14, 3, 0, 0, 0, 0, 0
14, 4, 0, 0, 0, 0, 0
14, 5, 46, 16, 0, 46, 46
14, 6, 72, 0, 138, 23, 46
14, 7, 0, 0, 0, 0, 0
14, 8, 0, 0, 0, 0, 0
14, 9, 46, 16, 0, 0, 0
14, 10, 23, 0, 0, 0, 32
14, 11, 0, 0, 0, 0, 0
14, 12, 0, 0, 0, 0, 0
14, 13, 0, 0, 0, 0, 0
14, 14, 0, 0, 0, 0, 0
14, 15, 0, 0, 0, 0, 0
15, 0, 0, 0, 23, 0, 0
15, 1, 23, 8, 0, 0, 0
15, 2, 23, 0, 0, 24, 0
15, 3, 0, 0, 0, 0, 0
15, 4, 0, 0, 0, 0, 0
15, 5, 46, 8, 0, 46, 23
15, 6, 64, 0, 115, 46, 23
15, 7, 0, 0, 0, 0, 0
15, 8, 0, 0, 0, 0, 0
15, 9, 46, 16, 0, 0, 0
15, 10, 46, 0, 0, 0, 32
15, 11, 0, 0, 0, 0, 0
15, 12, 0, 0, 0, 0, 0
15, 13, 0, 0, 0, 0, 0
15, 14, 0, 0, 0, 0, 0
15, 15, 0, 0, 0, 0, 0
16, 0, 0, 0, 0, 0, 0
16, 1, 46, 16, 0, 0, 0
16, 2, 46, 0, 0, 32, 0
16, 3, 0, 0, 0, 0, 0
